LogID,Timestamp,LogLevel,Message,LogType
5303,Mon Jun 23 16:23:04 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5304,Mon Jun 23 16:23:05 2024,error,216.138.114.25] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
5305,Mon Jun 23 16:23:05 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5306,Mon Jun 23 16:23:06 2024,error,216.138.114.25] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5307,Mon Jun 23 16:23:06 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5308,Mon Jun 23 16:23:06 2024,error,216.138.114.25] File does not exist: /var/www/html/blogs,T14
5309,Mon Jun 23 16:23:07 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5310,Mon Jun 23 16:23:07 2024,error,216.138.114.25] File does not exist: /var/www/html/drupal,T14
5311,Mon Jun 23 16:23:08 2024,error,216.138.114.25] File does not exist: /var/www/html/blogs,T14
5312,Mon Jun 23 16:23:08 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5313,Mon Jun 23 16:23:09 2024,error,216.138.114.25] File does not exist: /var/www/html/phpgroupware,T14
5314,Mon Jun 23 16:23:09 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5315,Mon Jun 23 16:23:09 2024,error,216.138.114.25] File does not exist: /var/www/html/blogs,T14
5316,Mon Jun 23 16:23:26 2024,error,216.138.114.25] File does not exist: /var/www/html/wordpress,T14
5317,Mon Jun 23 16:23:26 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5318,Mon Jun 23 16:23:27 2024,error,216.138.114.25] File does not exist: /var/www/html/wordpress,T14
5319,Mon Jun 23 16:23:27 2024,error,216.138.114.25] File does not exist: /var/www/html/blog,T14
5320,Mon Jun 23 16:23:30 2024,error,216.138.114.25] File does not exist: /var/www/html/blogs,T14
5321,Mon Jun 23 16:23:35 2024,error,216.138.114.25] File does not exist: /var/www/html/wordpress,T14
5322,Mon Jun 23 19:35:02 2024,error,221.236.245.42] Directory index forbidden by rule: /var/www/html/,T13
5323,Mon Jun 23 20:55:50 2024,error,203.186.238.222] Directory index forbidden by rule: /var/www/html/,T13
5324,Mon Jun 23 23:39:44 2024,error,207.232.157.221] Directory index forbidden by rule: /var/www/html/,T13
5325,Tue Jun 24 01:28:00 2024,error,195.217.233.236] Directory index forbidden by rule: /var/www/html/,T13
5326,Tue Jun 24 03:44:01 2024,error,70.182.24.244] Directory index forbidden by rule: /var/www/html/,T13
5327,Tue Jun 24 04:10:10 2024,error,64.34.162.99] File does not exist: /var/www/html/awstats/awstats.pl,T14
5328,Tue Jun 24 04:10:11 2024,error,64.34.162.99] File does not exist: /var/www/html/awstats/awstats.pl,T14
5329,Tue Jun 24 04:10:12 2024,error,64.34.162.99] File does not exist: /var/www/html/awstats/awstats.pl,T14
5330,Tue Jun 24 04:10:12 2024,error,64.34.162.99] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5331,Tue Jun 24 04:10:12 2024,notice,Found child 31587 in scoreboard slot 8,UNKNOWN
5332,Tue Jun 24 04:10:13 2024,error,64.34.162.99] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
5333,Tue Jun 24 04:10:13 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
5334,Tue Jun 24 04:10:13 2024,error,child init 1 -2,UNKNOWN
5335,Tue Jun 24 04:10:13 2024,error,Can't find child 31589 in scoreboard,UNKNOWN
5336,Tue Jun 24 04:10:14 2024,error,64.34.162.99] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5337,Tue Jun 24 04:10:14 2024,error,Can't find child 31592 in scoreboard,UNKNOWN
5338,Tue Jun 24 04:10:14 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
5339,Tue Jun 24 04:10:14 2024,error,child init 1 -2,UNKNOWN
5340,Tue Jun 24 04:10:14 2024,error,Can't find child 31593 in scoreboard,UNKNOWN
5341,Tue Jun 24 04:10:15 2024,notice,Found child 31591 in scoreboard slot 19,UNKNOWN
5342,Tue Jun 24 04:10:15 2024,error,child workerEnv in error state 2,UNKNOWN
5343,Tue Jun 24 04:10:17 2024,error,64.34.162.99] File does not exist: /var/www/html/blog,T14
5344,Tue Jun 24 04:10:18 2024,error,64.34.162.99] File does not exist: /var/www/html/blog,T14
5345,Tue Jun 24 04:10:19 2024,error,64.34.162.99] File does not exist: /var/www/html/blogs,T14
5346,Tue Jun 24 04:10:20 2024,error,64.34.162.99] File does not exist: /var/www/html/blogs,T14
5347,Tue Jun 24 04:10:20 2024,error,64.34.162.99] File does not exist: /var/www/html/phpgroupware,T14
5348,Tue Jun 24 04:10:20 2024,error,64.34.162.99] File does not exist: /var/www/html/drupal,T14
5349,Tue Jun 24 04:10:21 2024,error,64.34.162.99] File does not exist: /var/www/html/drupal,T14
5350,Tue Jun 24 04:10:21 2024,error,64.34.162.99] File does not exist: /var/www/html/wordpress,T14
5351,Tue Jun 24 04:10:21 2024,error,64.34.162.99] File does not exist: /var/www/html/phpgroupware,T14
5352,Tue Jun 24 04:10:22 2024,error,64.34.162.99] File does not exist: /var/www/html/phpgroupware,T14
5353,Tue Jun 24 04:10:23 2024,error,64.34.162.99] File does not exist: /var/www/html/wordpress,T14
5354,Tue Jun 24 04:10:25 2024,error,64.34.162.99] File does not exist: /var/www/html/xmlsrv,T14
5355,Tue Jun 24 04:10:25 2024,error,64.34.162.99] File does not exist: /var/www/html/xmlrpc,T14
5356,Tue Jun 24 04:10:26 2024,error,64.34.162.99] File does not exist: /var/www/html/xmlsrv,T14
5357,Tue Jun 24 04:10:28 2024,notice,Shutting down,UNKNOWN
5358,Tue Jun 24 04:10:29 2024,notice,Shutting down,UNKNOWN
5359,Tue Jun 24 04:10:30 2024,notice,Shutting down,UNKNOWN
5360,Tue Jun 24 04:10:31 2024,notice,Shutting down,UNKNOWN
5361,Tue Jun 24 04:10:33 2024,notice,Shutting down,UNKNOWN
5362,Tue Jun 24 06:45:13 2024,error,83.70.240.78] Directory index forbidden by rule: /var/www/html/,T13
5363,Tue Jun 24 07:26:19 2024,error,218.95.185.247] File does not exist: /var/www/html/~mana_,T14
5364,Tue Jun 24 07:26:26 2024,error,218.95.185.247] File does not exist: /var/www/html/~mana_,T14
5365,Tue Jun 24 07:26:27 2024,error,218.95.185.247] File does not exist: /var/www/html/~mana_,T14
5366,Tue Jun 24 08:04:47 2024,error,68.10.58.144] Directory index forbidden by rule: /var/www/html/,T13
5367,Tue Jun 24 10:03:19 2024,error,219.20.154.22] Directory index forbidden by rule: /var/www/html/,T13
5368,Tue Jun 24 10:52:17 2024,error,71.195.206.101] Directory index forbidden by rule: /var/www/html/,T13
5369,Tue Jun 24 12:26:09 2024,error,218.91.221.227] Directory index forbidden by rule: /var/www/html/,T13
5370,Tue Jun 24 12:49:57 2024,error,218.59.238.180] Directory index forbidden by rule: /var/www/html/,T13
5371,Tue Jun 24 14:40:41 2024,error,70.66.203.111] Directory index forbidden by rule: /var/www/html/,T13
5372,Tue Jun 24 14:55:47 2024,error,218.24.87.243] Directory index forbidden by rule: /var/www/html/,T13
5373,Tue Jun 24 17:13:41 2024,error,203.186.238.193] Directory index forbidden by rule: /var/www/html/,T13
5374,Tue Jun 24 19:25:30 2024,error,67.187.51.120] Directory index forbidden by rule: /var/www/html/,T13
5375,Tue Jun 24 21:10:40 2024,error,60.210.40.34] Directory index forbidden by rule: /var/www/html/,T13
5376,Tue Jun 24 21:12:54 2024,error,60.210.40.34] Directory index forbidden by rule: /var/www/html/,T13
5377,Tue Jun 24 21:13:35 2024,error,203.186.238.152] Directory index forbidden by rule: /var/www/html/,T13
5378,Tue Jun 24 21:35:48 2024,error,66.21.127.198] Directory index forbidden by rule: /var/www/html/,T13
5379,Wed Jun 25 00:25:13 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5380,Wed Jun 25 00:25:13 2024,error,Can't find child 22213 in scoreboard,UNKNOWN
5381,Wed Jun 25 00:25:13 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
5382,Wed Jun 25 00:25:13 2024,error,61.152.90.96] File does not exist: /var/www/html/awstats/awstats.pl,T14
5383,Wed Jun 25 00:25:14 2024,error,61.152.90.96] File does not exist: /var/www/html/awstats/awstats.pl,T14
5384,Wed Jun 25 00:25:15 2024,error,61.152.90.96] File does not exist: /var/www/html/awstats/awstats.pl,T14
5385,Wed Jun 25 00:25:15 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
5386,Wed Jun 25 00:25:15 2024,error,Can't find child 22219 in scoreboard,UNKNOWN
5387,Wed Jun 25 00:25:15 2024,error,Can't find child 22220 in scoreboard,UNKNOWN
5388,Wed Jun 25 00:25:15 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5389,Wed Jun 25 00:25:15 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5390,Wed Jun 25 00:25:15 2024,error,61.152.90.96] File does not exist: /var/www/html/blogs,T14
5391,Wed Jun 25 00:25:15 2024,notice,Found child 22218 in scoreboard slot 23,UNKNOWN
5392,Wed Jun 25 00:25:15 2024,error,Can't find child 22221 in scoreboard,UNKNOWN
5393,Wed Jun 25 00:25:15 2024,error,61.152.90.96] File does not exist: /var/www/html/drupal,T14
5394,Wed Jun 25 00:25:16 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5395,Wed Jun 25 00:25:16 2024,error,61.152.90.96] File does not exist: /var/www/html/phpgroupware,T14
5396,Wed Jun 25 00:25:16 2024,error,61.152.90.96] File does not exist: /var/www/html/awstats/awstats.pl,T14
5397,Wed Jun 25 00:25:16 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
5398,Wed Jun 25 00:25:16 2024,error,child workerEnv in error state 2,UNKNOWN
5399,Wed Jun 25 00:25:16 2024,error,child init 1 -2,UNKNOWN
5400,Wed Jun 25 00:25:16 2024,error,61.152.90.96] File does not exist: /var/www/html/blogs,T14
5401,Wed Jun 25 00:25:17 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5402,Wed Jun 25 00:25:17 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5403,Wed Jun 25 00:25:17 2024,error,61.152.90.96] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
5404,Wed Jun 25 00:25:17 2024,error,61.152.90.96] File does not exist: /var/www/html/wordpress,T14
5405,Wed Jun 25 00:25:18 2024,error,61.152.90.96] File does not exist: /var/www/html/drupal,T14
5406,Wed Jun 25 00:25:18 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5407,Wed Jun 25 00:25:19 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5408,Wed Jun 25 00:25:20 2024,error,61.152.90.96] File does not exist: /var/www/html/wordpress,T14
5409,Wed Jun 25 00:25:20 2024,notice,Shutting down,UNKNOWN
5410,Wed Jun 25 00:25:20 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5411,Wed Jun 25 00:25:21 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5412,Wed Jun 25 00:25:22 2024,error,61.152.90.96] File does not exist: /var/www/html/blogs,T14
5413,Wed Jun 25 00:25:22 2024,error,61.152.90.96] File does not exist: /var/www/html/phpgroupware,T14
5414,Wed Jun 25 00:25:22 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5415,Wed Jun 25 00:25:23 2024,error,61.152.90.96] File does not exist: /var/www/html/blogs,T14
5416,Wed Jun 25 00:25:23 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5417,Wed Jun 25 00:25:23 2024,error,61.152.90.96] File does not exist: /var/www/html/drupal,T14
5418,Wed Jun 25 00:25:24 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlsrv,T14
5419,Wed Jun 25 00:25:24 2024,error,61.152.90.96] File does not exist: /var/www/html/drupal,T14
5420,Wed Jun 25 00:25:24 2024,error,61.152.90.96] File does not exist: /var/www/html/wordpress,T14
5421,Wed Jun 25 00:25:25 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5422,Wed Jun 25 00:25:25 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5423,Wed Jun 25 00:25:26 2024,error,61.152.90.96] File does not exist: /var/www/html/wordpress,T14
5424,Wed Jun 25 00:25:26 2024,error,61.152.90.96] File does not exist: /var/www/html/drupal,T14
5425,Wed Jun 25 00:25:26 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5426,Wed Jun 25 00:25:26 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlsrv,T14
5427,Wed Jun 25 00:25:27 2024,error,61.152.90.96] File does not exist: /var/www/html/drupal,T14
5428,Wed Jun 25 00:25:27 2024,error,61.152.90.96] File does not exist: /var/www/html/wordpress,T14
5429,Wed Jun 25 00:25:27 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlsrv,T14
5430,Wed Jun 25 00:25:27 2024,error,61.152.90.96] File does not exist: /var/www/html/blog,T14
5431,Wed Jun 25 00:25:27 2024,error,61.152.90.96] File does not exist: /var/www/html/phpgroupware,T14
5432,Wed Jun 25 00:25:28 2024,error,61.152.90.96] File does not exist: /var/www/html/blogs,T14
5433,Wed Jun 25 00:25:29 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5434,Wed Jun 25 00:25:30 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlsrv,T14
5435,Wed Jun 25 00:25:30 2024,error,61.152.90.96] File does not exist: /var/www/html/phpgroupware,T14
5436,Wed Jun 25 00:25:31 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlsrv,T14
5437,Wed Jun 25 00:25:31 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5438,Wed Jun 25 00:25:32 2024,error,61.152.90.96] File does not exist: /var/www/html/wordpress,T14
5439,Wed Jun 25 00:25:32 2024,notice,Shutting down,UNKNOWN
5440,Wed Jun 25 00:25:33 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlsrv,T14
5441,Wed Jun 25 00:25:33 2024,notice,Shutting down,UNKNOWN
5442,Wed Jun 25 00:25:34 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5443,Wed Jun 25 00:25:37 2024,notice,Shutting down,UNKNOWN
5444,Wed Jun 25 00:25:41 2024,error,61.152.90.96] File does not exist: /var/www/html/xmlrpc,T14
5445,Wed Jun 25 00:54:49 2024,error,203.186.238.152] Directory index forbidden by rule: /var/www/html/,T13
5446,Wed Jun 25 01:34:10 2024,error,67.43.20.68] Directory index forbidden by rule: /var/www/html/,T13
5447,Wed Jun 25 03:04:12 2024,error,207.203.80.15] Directory index forbidden by rule: /var/www/html/,T13
5448,Wed Jun 25 04:17:44 2024,error,196.25.255.210] Directory index forbidden by rule: /var/www/html/,T13
5449,Wed Jun 25 05:25:46 2024,error,63.24.12.119] Directory index forbidden by rule: /var/www/html/,T13
5450,Wed Jun 25 07:06:37 2024,error,69.196.77.227] Directory index forbidden by rule: /var/www/html/,T13
5451,Wed Jun 25 07:54:58 2024,error,141.155.131.224] Directory index forbidden by rule: /var/www/html/,T13
5452,Wed Jun 25 09:43:55 2024,error,66.18.224.101] Directory index forbidden by rule: /var/www/html/,T13
5453,Wed Jun 25 10:18:58 2024,error,202.233.232.82] Directory index forbidden by rule: /var/www/html/,T13
5454,Wed Jun 25 10:19:15 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5455,Wed Jun 25 10:19:19 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5456,Wed Jun 25 10:19:22 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5457,Wed Jun 25 10:19:24 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5458,Wed Jun 25 10:19:25 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5459,Wed Jun 25 10:19:26 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5460,Wed Jun 25 10:19:27 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5461,Wed Jun 25 10:19:30 2024,error,148.245.179.132] script not found or unable to stat: /var/www/cgi-bin/proxycheck.pl,T36
5462,Wed Jun 25 11:37:49 2024,error,71.99.15.99] Directory index forbidden by rule: /var/www/html/,T13
5463,Wed Jun 25 13:46:38 2024,error,204.49.32.16] Directory index forbidden by rule: /var/www/html/,T13
5464,Wed Jun 25 16:01:37 2024,error,68.146.108.76] Directory index forbidden by rule: /var/www/html/,T13
5465,Wed Jun 25 18:38:23 2024,error,204.210.141.186] Directory index forbidden by rule: /var/www/html/,T13
5466,Wed Jun 25 21:15:44 2024,error,24.76.23.127] Directory index forbidden by rule: /var/www/html/,T13
5467,Wed Jun 25 21:23:21 2024,error,209.92.188.153] File does not exist: /var/www/html/cacti,T14
5468,Wed Jun 25 21:23:20 2024,error,209.92.188.153] File does not exist: /var/www/html/cacti,T14
5469,Wed Jun 25 21:23:22 2024,error,209.92.188.153] File does not exist: /var/www/html/cacti,T14
5470,Wed Jun 25 21:30:16 2024,error,209.92.188.153] File does not exist: /var/www/html/cacti,T14
5471,Wed Jun 25 21:30:17 2024,error,209.92.188.153] File does not exist: /var/www/html/cacti,T14
5472,Wed Jun 25 21:30:18 2024,notice,Found child 28443 in scoreboard slot 8,UNKNOWN
5473,Wed Jun 25 21:30:18 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
5474,Wed Jun 25 21:30:18 2024,error,child workerEnv in error state 2,UNKNOWN
5475,Wed Jun 25 21:30:19 2024,notice,Shutting down,UNKNOWN
5476,Wed Jun 25 22:00:32 2024,error,209.92.188.153] File does not exist: /var/www/html/cacti,T14
5477,Wed Jun 25 23:37:38 2024,error,69.146.225.137] Directory index forbidden by rule: /var/www/html/,T13
5478,Thu Jun 26 10:14:46 2024,error,71.110.31.199] Directory index forbidden by rule: /var/www/html/,T13
5479,Thu Jun 26 12:46:26 2024,error,203.186.238.164] Directory index forbidden by rule: /var/www/html/,T13
5480,Thu Jun 26 13:02:10 2024,error,68.145.29.4] Directory index forbidden by rule: /var/www/html/,T13
5481,Thu Jun 26 16:04:46 2024,error,192.146.1.16] Directory index forbidden by rule: /var/www/html/,T13
5482,Thu Jun 26 17:16:50 2024,error,211.91.166.108] Directory index forbidden by rule: /var/www/html/,T13
5483,Thu Jun 26 19:57:18 2024,error,84.156.22.180] File does not exist: /var/www/html/blog,T14
5484,Thu Jun 26 19:57:23 2024,error,84.156.22.180] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
5485,Thu Jun 26 22:06:12 2024,notice,Shutting down,UNKNOWN
5486,Thu Jun 26 22:06:15 2024,notice,Shutting down,UNKNOWN
5487,Thu Jun 26 22:06:17 2024,notice,Shutting down,UNKNOWN
5488,Thu Jun 26 22:06:19 2024,notice,Shutting down,UNKNOWN
5489,Thu Jun 26 22:06:20 2024,notice,Shutting down,UNKNOWN
5490,Thu Jun 26 22:06:21 2024,notice,Shutting down,UNKNOWN
5491,Thu Jun 26 22:06:22 2024,notice,Shutting down,UNKNOWN
5492,Thu Jun 26 22:06:23 2024,notice,Shutting down,UNKNOWN
5493,Thu Jun 26 22:06:24 2024,notice,Shutting down,UNKNOWN
5494,Thu Jun 26 22:08:18 2024,notice,generating secret for digest authentication ...,UNKNOWN
5495,Thu Jun 26 22:08:18 2024,notice,Built with OpenLDAP LDAP SDK,UNKNOWN
5496,Thu Jun 26 22:08:21 2024,error,"Factory error creating channel.jni:jni ( channel.jni, jni)",UNKNOWN
